INFO:root:[AutoTrain] ep=0, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=608, question='What is the capital of Germany?', correct=6, chosen=11, rew=-1, eps=0.047, confidence=-0.9300
INFO:root:[AutoTrain] ep=609, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.047, confidence=0.9178
INFO:root:[AutoTrain] ep=610, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.047, confidence=1.0908
INFO:root:[AutoTrain] ep=611, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.047, confidence=0.8085
INFO:root:[AutoTrain] ep=612, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.046, confidence=0.5195
INFO:root:[AutoTrain] ep=613, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=2, rew=-1, eps=0.046, confidence=-0.6696
INFO:root:[AutoTrain] ep=614, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.046, confidence=0.9452
INFO:root:[AutoTrain] ep=615, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.046, confidence=0.9261
INFO:root:[AutoTrain] ep=616, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=2, rew=-1, eps=0.045, confidence=-0.6588
INFO:root:[AutoTrain] ep=617, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.045, confidence=0.9358
INFO:root:[AutoTrain] ep=618, question='What is the capital of the Czech Republic?', correct=5, chosen=0, rew=-1, eps=0.045, confidence=-0.7008
INFO:root:[AutoTrain] ep=619, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.045, confidence=0.8470
INFO:root:[AutoTrain] ep=620, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.044, confidence=1.1761
INFO:root:[AutoTrain] ep=621, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.044, confidence=1.2161
INFO:root:[AutoTrain] ep=622, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.044, confidence=0.9739
INFO:root:[AutoTrain] ep=623, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.044, confidence=0.9052
INFO:root:[AutoTrain] ep=624, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.044, confidence=0.8573
INFO:root:[AutoTrain] ep=625, question='What is the difference between a city and a country?', correct=4, chosen=8, rew=-1, eps=0.043, confidence=-0.8265
INFO:root:[AutoTrain] ep=626, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.043, confidence=0.4924
INFO:root:[AutoTrain] ep=627, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.043, confidence=0.9227
INFO:root:[AutoTrain] ep=628, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.043, confidence=0.9186
INFO:root:[AutoTrain] ep=629, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.043, confidence=0.5264
INFO:root:[AutoTrain] ep=630, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.042, confidence=0.6931
INFO:root:[AutoTrain] ep=631, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.042, confidence=0.9076
INFO:root:[AutoTrain] ep=632, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=2, rew=-1, eps=0.042, confidence=-0.1342
INFO:root:[AutoTrain] ep=633, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.042, confidence=0.9087
INFO:root:[AutoTrain] ep=634, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.041, confidence=0.9991
INFO:root:[AutoTrain] ep=635, question='What is the capital of Czech Republic?', correct=5, chosen=7, rew=-1, eps=0.041, confidence=-0.7147
INFO:root:[AutoTrain] ep=636, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.041, confidence=0.6569
INFO:root:[AutoTrain] ep=637, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.041, confidence=1.0236
INFO:root:[AutoTrain] ep=638, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.041, confidence=0.3137
INFO:root:[AutoTrain] ep=639, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.040, confidence=0.9596
INFO:root:[AutoTrain] ep=640, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.040, confidence=0.9016
INFO:root:[AutoTrain] ep=641, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.040, confidence=0.9455
INFO:root:[AutoTrain] ep=642, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.040, confidence=0.9467
INFO:root:[AutoTrain] ep=643, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=2, rew=-1, eps=0.040, confidence=-0.8055
INFO:root:[AutoTrain] ep=644, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=2, rew=-1, eps=0.039, confidence=-0.8091
INFO:root:[AutoTrain] ep=645, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.039, confidence=0.3223
INFO:root:[AutoTrain] ep=646, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.039, confidence=1.0558
INFO:root:[AutoTrain] ep=647, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.039, confidence=1.0815
INFO:root:[AutoTrain] ep=648, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.039, confidence=1.1018
INFO:root:[AutoTrain] ep=649, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.038, confidence=1.0051
INFO:root:[AutoTrain] ep=650, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.038, confidence=0.7198
INFO:root:[AutoTrain] ep=651, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.038, confidence=1.0757
INFO:root:[AutoTrain] ep=652, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.038, confidence=1.0900
INFO:root:[AutoTrain] ep=653, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.038, confidence=1.0028
INFO:root:[AutoTrain] ep=654, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.038, confidence=1.0533
INFO:root:[AutoTrain] ep=655, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.037, confidence=0.9369
INFO:root:[AutoTrain] ep=656, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.037, confidence=0.9322
INFO:root:[AutoTrain] ep=657, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.037, confidence=0.9727
INFO:root:[AutoTrain] ep=658, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.037, confidence=0.9968
INFO:root:[AutoTrain] ep=659, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.037, confidence=1.0456
INFO:root:[AutoTrain] ep=660, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.036, confidence=1.0003
INFO:root:[AutoTrain] ep=661, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.036, confidence=0.9236
INFO:root:[AutoTrain] ep=662, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.036, confidence=0.9498
INFO:root:[AutoTrain] ep=663, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.036, confidence=1.0034
INFO:root:[AutoTrain] ep=664, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.036, confidence=0.8342
INFO:root:[AutoTrain] ep=665, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.035, confidence=0.9954
INFO:root:[AutoTrain] ep=666, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.035, confidence=0.9617
INFO:root:[AutoTrain] ep=667, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.035, confidence=1.0704
INFO:root:[AutoTrain] ep=668, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.035, confidence=0.9859
INFO:root:[AutoTrain] ep=669, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.035, confidence=0.9100
INFO:root:[AutoTrain] ep=670, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.035, confidence=0.9549
INFO:root:[AutoTrain] ep=671, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.034, confidence=0.7084
INFO:root:[AutoTrain] ep=672, question='How many planets will be discovered in the future?', correct=11, chosen=11, rew=1, eps=0.034, confidence=1.0880
INFO:root:[AutoTrain] ep=673, question='How does a leap year work? ', correct=4, chosen=1, rew=-1, eps=0.034, confidence=-0.5072
INFO:root:[AutoTrain] ep=674, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.034, confidence=0.5375
INFO:root:[AutoTrain] ep=675, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=2, rew=-1, eps=0.034, confidence=-0.1634
INFO:root:[AutoTrain] ep=676, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.034, confidence=0.9635
INFO:root:[AutoTrain] ep=677, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.033, confidence=0.9861
INFO:root:[AutoTrain] ep=678, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.033, confidence=1.0508
INFO:root:[AutoTrain] ep=679, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.033, confidence=0.6791
INFO:root:[AutoTrain] ep=680, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.033, confidence=1.0306
INFO:root:[AutoTrain] ep=681, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.033, confidence=0.9430
INFO:root:[AutoTrain] ep=682, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.033, confidence=0.7212
INFO:root:[AutoTrain] ep=683, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.032, confidence=1.1074
INFO:root:[AutoTrain] ep=684, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.032, confidence=1.0190
INFO:root:[AutoTrain] ep=685, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.032, confidence=0.8287
INFO:root:[AutoTrain] ep=686, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.032, confidence=1.0129
INFO:root:[AutoTrain] ep=687, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.032, confidence=1.0368
INFO:root:[AutoTrain] ep=688, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.032, confidence=0.2467
INFO:root:[AutoTrain] ep=689, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.031, confidence=0.9900
INFO:root:[AutoTrain] ep=690, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.031, confidence=0.9850
INFO:root:[AutoTrain] ep=691, question='How does a leap year work? ', correct=4, chosen=1, rew=-1, eps=0.031, confidence=-0.4690
INFO:root:[AutoTrain] ep=692, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.031, confidence=1.0274
INFO:root:[AutoTrain] ep=693, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.031, confidence=0.7552
INFO:root:[AutoTrain] ep=694, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.031, confidence=0.7354
INFO:root:[AutoTrain] ep=695, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.031, confidence=0.7356
INFO:root:[AutoTrain] ep=696, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.030, confidence=0.9985
INFO:root:[AutoTrain] ep=697, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.030, confidence=0.7328
INFO:root:[AutoTrain] ep=698, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.030, confidence=0.9892
INFO:root:[AutoTrain] ep=699, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.030, confidence=1.0440
INFO:root:[AutoTrain] ep=700, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.030, confidence=1.0220
INFO:root:[AutoTrain] ep=701, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.030, confidence=0.9847
INFO:root:[AutoTrain] ep=702, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.029, confidence=1.0809
INFO:root:[AutoTrain] ep=703, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.029, confidence=1.0555
INFO:root:[AutoTrain] ep=704, question='Explain the concept of gravity in simple terms.', correct=4, chosen=5, rew=-1, eps=0.029, confidence=-0.9354
INFO:root:[AutoTrain] ep=705, question='What is the capital of Germany?', correct=6, chosen=7, rew=-1, eps=0.029, confidence=-0.8966
INFO:root:[AutoTrain] ep=706, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.029, confidence=0.9480
INFO:root:[AutoTrain] ep=707, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.029, confidence=0.7943
INFO:root:[AutoTrain] ep=708, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.029, confidence=0.9282
INFO:root:[AutoTrain] ep=709, question='Where is the capital city of Poland?', correct=0, chosen=0, rew=1, eps=0.028, confidence=1.0432
INFO:root:[AutoTrain] ep=710, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.028, confidence=0.9675
INFO:root:[AutoTrain] ep=711, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.028, confidence=0.6643
INFO:root:[AutoTrain] ep=712, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.028, confidence=0.9474
INFO:root:[AutoTrain] ep=713, question='How does a leap year work? ', correct=4, chosen=1, rew=-1, eps=0.028, confidence=-0.5375
INFO:root:[AutoTrain] ep=714, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.028, confidence=0.8708
INFO:root:[AutoTrain] ep=715, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.028, confidence=0.9383
INFO:root:[AutoTrain] ep=716, question='What are the main colors of the Polish flag?', correct=4, chosen=2, rew=-1, eps=0.027, confidence=-0.5786
INFO:root:[AutoTrain] ep=717, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.027, confidence=1.1003
INFO:root:[AutoTrain] ep=718, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.027, confidence=1.0586
INFO:root:[AutoTrain] ep=719, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.027, confidence=1.0358
INFO:root:[AutoTrain] ep=720, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.027, confidence=1.0105
INFO:root:[AutoTrain] ep=721, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=4, rew=1, eps=0.027, confidence=0.0769
INFO:root:[AutoTrain] ep=722, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.027, confidence=0.6960
INFO:root:[AutoTrain] ep=723, question='What are the main colors of the Polish flag?', correct=4, chosen=2, rew=-1, eps=0.027, confidence=-0.5676
INFO:root:[AutoTrain] ep=724, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.026, confidence=0.9354
INFO:root:[AutoTrain] ep=725, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.026, confidence=0.9946
INFO:root:[AutoTrain] ep=726, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.026, confidence=0.9968
INFO:root:[AutoTrain] ep=727, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.026, confidence=0.8256
INFO:root:[AutoTrain] ep=728, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.026, confidence=0.9292
INFO:root:[AutoTrain] ep=729, question='What is the capital of Germany?', correct=6, chosen=7, rew=-1, eps=0.026, confidence=-0.9308
INFO:root:[AutoTrain] ep=730, question='Capitol of Poland?', correct=0, chosen=0, rew=1, eps=0.026, confidence=0.5808
INFO:root:[AutoTrain] ep=731, question='What is the capital of Poland?', correct=0, chosen=0, rew=1, eps=0.025, confidence=0.9763
INFO:root:[AutoTrain] ep=732, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.025, confidence=1.0490
INFO:root:[AutoTrain] ep=733, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.025, confidence=1.0311
INFO:root:[AutoTrain] ep=734, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.025, confidence=0.9974
INFO:root:[AutoTrain] ep=735, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.025, confidence=0.9956
INFO:root:[AutoTrain] ep=736, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.025, confidence=0.8057
INFO:root:[AutoTrain] ep=737, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.025, confidence=0.7115
INFO:root:[AutoTrain] ep=738, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.025, confidence=1.1418
INFO:root:[AutoTrain] ep=739, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.024, confidence=-0.7859
INFO:root:[AutoTrain] ep=740, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.024, confidence=1.0244
INFO:root:[AutoTrain] ep=741, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.024, confidence=0.9011
INFO:root:[AutoTrain] ep=742, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.024, confidence=0.9612
INFO:root:[AutoTrain] ep=743, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.024, confidence=1.0192
INFO:root:[AutoTrain] ep=744, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.024, confidence=0.9986
INFO:root:[AutoTrain] ep=745, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.024, confidence=-0.7953
INFO:root:[AutoTrain] ep=746, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.024, confidence=1.0034
INFO:root:[AutoTrain] ep=747, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.024, confidence=1.0593
INFO:root:[AutoTrain] ep=748, question='Czech Republic official language?', correct=10, chosen=4, rew=-1, eps=0.023, confidence=0.0769
INFO:root:[AutoTrain] ep=749, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.023, confidence=0.7215
INFO:root:[AutoTrain] ep=750, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.023, confidence=0.9701
INFO:root:[AutoTrain] ep=751, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=10, rew=-1, eps=0.023, confidence=-0.6233
INFO:root:[AutoTrain] ep=752, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.023, confidence=1.0591
INFO:root:[AutoTrain] ep=753, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.023, confidence=0.7569
INFO:root:[AutoTrain] ep=754, question='Capital of Poland is? ', correct=0, chosen=0, rew=1, eps=0.023, confidence=0.9972
INFO:root:[AutoTrain] ep=755, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.023, confidence=0.9587
INFO:root:[AutoTrain] ep=756, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.022, confidence=0.9976
INFO:root:[AutoTrain] ep=757, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.022, confidence=1.0254
INFO:root:[AutoTrain] ep=758, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.022, confidence=1.0866
INFO:root:[AutoTrain] ep=759, question='What are the main colors of the Polish flag?', correct=4, chosen=2, rew=-1, eps=0.022, confidence=-0.7452
INFO:root:[AutoTrain] ep=760, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.022, confidence=1.0788
INFO:root:[AutoTrain] ep=761, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.022, confidence=1.0199
INFO:root:[AutoTrain] ep=762, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.022, confidence=0.7446
INFO:root:[AutoTrain] ep=763, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.022, confidence=1.0320
INFO:root:[AutoTrain] ep=764, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.022, confidence=1.0349
INFO:root:[AutoTrain] ep=765, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.022, confidence=0.9474
INFO:root:[AutoTrain] ep=766, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.021, confidence=1.0047
INFO:root:[AutoTrain] ep=767, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.021, confidence=1.0978
INFO:root:[AutoTrain] ep=768, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.021, confidence=0.9801
INFO:root:[AutoTrain] ep=769, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.021, confidence=0.9338
INFO:root:[AutoTrain] ep=770, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.021, confidence=1.0872
INFO:root:[AutoTrain] ep=771, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.021, confidence=0.8979
INFO:root:[AutoTrain] ep=772, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.021, confidence=0.9660
INFO:root:[AutoTrain] ep=773, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.021, confidence=1.0555
INFO:root:[AutoTrain] ep=774, question='What is the capital of Czech Republic?', correct=5, chosen=7, rew=-1, eps=0.021, confidence=-0.6607
INFO:root:[AutoTrain] ep=775, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.020, confidence=0.9967
INFO:root:[AutoTrain] ep=776, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.020, confidence=0.9620
INFO:root:[AutoTrain] ep=777, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.020, confidence=1.0568
INFO:root:[AutoTrain] ep=778, question='What language do people speak in Czechia?', correct=10, chosen=6, rew=-1, eps=0.020, confidence=0.0769
INFO:root:[AutoTrain] ep=779, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.020, confidence=0.9584
INFO:root:[AutoTrain] ep=780, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.020, confidence=1.0016
INFO:root:[AutoTrain] ep=781, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.020, confidence=0.9841
INFO:root:[AutoTrain] ep=782, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.020, confidence=1.0028
INFO:root:[AutoTrain] ep=783, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.020, confidence=0.9857
INFO:root:[AutoTrain] ep=784, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.020, confidence=0.7753
INFO:root:[AutoTrain] ep=785, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=10, rew=-1, eps=0.019, confidence=-0.3338
INFO:root:[AutoTrain] ep=786, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.019, confidence=1.0134
INFO:root:[AutoTrain] ep=787, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.019, confidence=0.9566
INFO:root:[AutoTrain] ep=788, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.019, confidence=0.9282
INFO:root:[AutoTrain] ep=789, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.019, confidence=1.0011
INFO:root:[AutoTrain] ep=790, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.019, confidence=0.9920
INFO:root:[AutoTrain] ep=791, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.019, confidence=1.0092
INFO:root:[AutoTrain] ep=792, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=0, rew=-1, eps=0.019, confidence=-0.9010
INFO:root:[AutoTrain] ep=793, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.019, confidence=1.0408
INFO:root:[AutoTrain] ep=794, question='How many planets will be discovered in the future?', correct=11, chosen=11, rew=1, eps=0.019, confidence=1.0949
INFO:root:[AutoTrain] ep=795, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.019, confidence=0.9982
INFO:root:[AutoTrain] ep=796, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.018, confidence=1.0001
INFO:root:[AutoTrain] ep=797, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.018, confidence=0.9792
INFO:root:[AutoTrain] ep=798, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.018, confidence=0.6744
INFO:root:[AutoTrain] ep=799, question='What is Poland's capital?', correct=0, chosen=0, rew=1, eps=0.018, confidence=1.0434
INFO:root:[AutoTrain] ep=800, question='How many planets will be discovered in the future?', correct=11, chosen=11, rew=1, eps=0.018, confidence=1.0856
INFO:root:[AutoTrain] ep=801, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.018, confidence=1.0430
INFO:root:[AutoTrain] ep=802, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.018, confidence=0.9858
INFO:root:[AutoTrain] ep=803, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.018, confidence=0.8147
INFO:root:[AutoTrain] ep=804, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.018, confidence=0.7768
INFO:root:[AutoTrain] ep=805, question='Name Poland' s capital city', correct=0, chosen=0, rew=1, eps=0.018, confidence=0.9942
INFO:root:[AutoTrain] ep=806, question='What is capital of Germany?', correct=6, chosen=11, rew=-1, eps=0.018, confidence=-1.0038
INFO:root:[AutoTrain] ep=807, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.017, confidence=0.9071
INFO:root:[AutoTrain] ep=808, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.017, confidence=0.9757
INFO:root:[AutoTrain] ep=809, question='How does a leap year work? ', correct=4, chosen=7, rew=-1, eps=0.017, confidence=-0.4090
INFO:root:[AutoTrain] ep=810, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.017, confidence=1.0778
INFO:root:[AutoTrain] ep=811, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.017, confidence=0.8090
INFO:root:[AutoTrain] ep=812, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.017, confidence=1.0228
