INFO:root:[AutoTrain] ep=0, question='Where is the capital city of Poland?', correct=0, chosen=(8, 0.0), rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=1, question='What is the language used in the Czech Republic?', correct=10, chosen=(0, 0.0), rew=-1, eps=0.990
INFO:root:[AutoTrain] ep=2, question='How does a leap year work? ', correct=4, chosen=(9, 0.0), rew=-1, eps=0.985
INFO:root:[AutoTrain] ep=3, question='How many days does February have in a leap year?', correct=3, chosen=(7, 0.0), rew=-1, eps=0.980
INFO:root:[AutoTrain] ep=4, question='Which language do Czechs speak?', correct=10, chosen=(1, 0.0), rew=-1, eps=0.975
INFO:root:[AutoTrain] ep=5, question='Which language do people speak in Czech Republic?', correct=10, chosen=(8, 0.0), rew=-1, eps=0.970
INFO:root:[AutoTrain] ep=6, question='What is the capital of Czech Republic?', correct=5, chosen=(2, 0.0), rew=-1, eps=0.966
INFO:root:[AutoTrain] ep=7, question='What are the main colors of the Polish flag?', correct=4, chosen=(4, 0.0), rew=-1, eps=0.961
INFO:root:[AutoTrain] ep=8, question='Give me an example of a secure password.', correct=4, chosen=(5, 0.0), rew=-1, eps=0.956
INFO:root:[AutoTrain] ep=9, question='University in Hradec Kralove?', correct=2, chosen=(1, 0.0), rew=-1, eps=0.951
INFO:root:[AutoTrain] ep=10, question='How many days in leap year February?', correct=3, chosen=(3, 0.0), rew=-1, eps=0.946
INFO:root:[AutoTrain] ep=11, question='Who will be the next president of Poland?', correct=11, chosen=(0, 0.0), rew=-1, eps=0.942
INFO:root:[AutoTrain] ep=12, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=(5, 0.0), rew=-1, eps=0.937
INFO:root:[AutoTrain] ep=13, question='What is the capital of Poland?', correct=0, chosen=(4, 0.0), rew=-1, eps=0.932
INFO:root:[AutoTrain] ep=14, question='Which language is spoken in Czech Republic?', correct=10, chosen=(6, 0.0), rew=-1, eps=0.928
INFO:root:[AutoTrain] ep=15, question='New Year's Day date?', correct=7, chosen=(6, 0.0), rew=-1, eps=0.923
INFO:root:[AutoTrain] ep=16, question='Which language is spoken in Czech Republic?', correct=10, chosen=(2, 0.0), rew=-1, eps=0.918
INFO:root:[AutoTrain] ep=17, question='What is the capital of Poland?', correct=0, chosen=(1, 0.0), rew=-1, eps=0.914
INFO:root:[AutoTrain] ep=18, question='Who will be the next president of Poland?', correct=11, chosen=(12, 0.0), rew=-1, eps=0.909
INFO:root:[AutoTrain] ep=19, question='Is there a university called UHK?', correct=2, chosen=(5, 0.0), rew=-1, eps=0.905
INFO:root:[AutoTrain] ep=20, question='Warsaw is capital of what country?', correct=8, chosen=(10, 0.0), rew=-1, eps=0.900
INFO:root:[AutoTrain] ep=21, question='Lady with Ermine location?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.896
INFO:root:[AutoTrain] ep=22, question='What is the next winning lottery number?', correct=11, chosen=(9, 0.0), rew=-1, eps=0.891
INFO:root:[AutoTrain] ep=23, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=(4, 0.0), rew=-1, eps=0.887
INFO:root:[AutoTrain] ep=24, question='What is the capital of the Czech Republic?', correct=5, chosen=(7, 0.0), rew=-1, eps=0.882
INFO:root:[AutoTrain] ep=25, question='Which language do people speak in Czech Republic?', correct=10, chosen=(5, 1.0256591943619795), rew=-1, eps=0.878
INFO:root:[AutoTrain] ep=26, question='What language do people speak in Czechia?', correct=10, chosen=(9, 0.0), rew=-1, eps=0.873
INFO:root:[AutoTrain] ep=27, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=(5, 10.933402106369346), rew=-1, eps=0.869
INFO:root:[AutoTrain] ep=28, question='What is the difference between a city and a country?', correct=4, chosen=(11, 0.0), rew=-1, eps=0.865
INFO:root:[AutoTrain] ep=29, question='Czech Republic official language?', correct=10, chosen=(7, 0.0), rew=-1, eps=0.860
INFO:root:[AutoTrain] ep=30, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=(1, 0.0), rew=-1, eps=0.856
INFO:root:[AutoTrain] ep=0, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=10, rew=-1, eps=0.995
INFO:root:[AutoTrain] ep=565, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.059
INFO:root:[AutoTrain] ep=566, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.058
INFO:root:[AutoTrain] ep=567, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=10, rew=-1, eps=0.058
INFO:root:[AutoTrain] ep=568, question='What is Poland's capital?', correct=0, chosen=11, rew=-1, eps=0.058
INFO:root:[AutoTrain] ep=569, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.057
INFO:root:[AutoTrain] ep=570, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=12, rew=-1, eps=0.057
INFO:root:[AutoTrain] ep=571, question='University in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.057
INFO:root:[AutoTrain] ep=572, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.057
INFO:root:[AutoTrain] ep=573, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.056
INFO:root:[AutoTrain] ep=574, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.056
INFO:root:[AutoTrain] ep=575, question='Capitol of Poland?', correct=0, chosen=1, rew=-1, eps=0.056
INFO:root:[AutoTrain] ep=576, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.055
INFO:root:[AutoTrain] ep=577, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.055
INFO:root:[AutoTrain] ep=578, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.055
INFO:root:[AutoTrain] ep=579, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.055
INFO:root:[AutoTrain] ep=580, question='Berlin is capital of which country?', correct=12, chosen=2, rew=-1, eps=0.054
INFO:root:[AutoTrain] ep=581, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.054
INFO:root:[AutoTrain] ep=582, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.054
INFO:root:[AutoTrain] ep=583, question='Name Poland' s capital city', correct=0, chosen=1, rew=-1, eps=0.054
INFO:root:[AutoTrain] ep=584, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.053
INFO:root:[AutoTrain] ep=585, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.053
INFO:root:[AutoTrain] ep=586, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.053
INFO:root:[AutoTrain] ep=587, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.052
INFO:root:[AutoTrain] ep=588, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.052
INFO:root:[AutoTrain] ep=589, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.052
INFO:root:[AutoTrain] ep=590, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.052
INFO:root:[AutoTrain] ep=591, question='Warsaw is capital of what country?', correct=8, chosen=2, rew=-1, eps=0.051
INFO:root:[AutoTrain] ep=592, question='What is Poland's capital?', correct=0, chosen=11, rew=-1, eps=0.051
INFO:root:[AutoTrain] ep=593, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.051
INFO:root:[AutoTrain] ep=594, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.051
INFO:root:[AutoTrain] ep=595, question='Warsaw is the capital of what country?', correct=8, chosen=2, rew=-1, eps=0.050
INFO:root:[AutoTrain] ep=596, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=11, rew=-1, eps=0.050
INFO:root:[AutoTrain] ep=597, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.050
INFO:root:[AutoTrain] ep=598, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.050
INFO:root:[AutoTrain] ep=599, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.049
INFO:root:[AutoTrain] ep=600, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.049
INFO:root:[AutoTrain] ep=601, question='What is the capital of Poland?', correct=0, chosen=11, rew=-1, eps=0.049
INFO:root:[AutoTrain] ep=602, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.049
INFO:root:[AutoTrain] ep=603, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.048
INFO:root:[AutoTrain] ep=604, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.048
INFO:root:[AutoTrain] ep=605, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.048
INFO:root:[AutoTrain] ep=606, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.048
INFO:root:[AutoTrain] ep=607, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.047
INFO:root:[AutoTrain] ep=608, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=1, rew=-1, eps=0.047
INFO:root:[AutoTrain] ep=609, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.047
INFO:root:[AutoTrain] ep=610, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.047
INFO:root:[AutoTrain] ep=611, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.047
INFO:root:[AutoTrain] ep=612, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.046
INFO:root:[AutoTrain] ep=613, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=5, rew=-1, eps=0.046
INFO:root:[AutoTrain] ep=614, question='Who will be the next president of Poland?', correct=11, chosen=11, rew=1, eps=0.046
INFO:root:[AutoTrain] ep=615, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.046
INFO:root:[AutoTrain] ep=616, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=11, rew=-1, eps=0.045
INFO:root:[AutoTrain] ep=617, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=5, rew=-1, eps=0.045
INFO:root:[AutoTrain] ep=618, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.045
INFO:root:[AutoTrain] ep=619, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=7, rew=-1, eps=0.045
INFO:root:[AutoTrain] ep=620, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.044
INFO:root:[AutoTrain] ep=621, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.044
INFO:root:[AutoTrain] ep=622, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.044
INFO:root:[AutoTrain] ep=623, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.044
INFO:root:[AutoTrain] ep=624, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.044
INFO:root:[AutoTrain] ep=625, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.043
INFO:root:[AutoTrain] ep=626, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.043
INFO:root:[AutoTrain] ep=627, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=11, rew=-1, eps=0.043
INFO:root:[AutoTrain] ep=628, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.043
INFO:root:[AutoTrain] ep=629, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.043
INFO:root:[AutoTrain] ep=630, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.042
INFO:root:[AutoTrain] ep=631, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.042
INFO:root:[AutoTrain] ep=632, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=5, rew=-1, eps=0.042
INFO:root:[AutoTrain] ep=633, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.042
INFO:root:[AutoTrain] ep=634, question='Give me an example of a secure password.', correct=4, chosen=5, rew=-1, eps=0.041
INFO:root:[AutoTrain] ep=635, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.041
INFO:root:[AutoTrain] ep=636, question='Give me an example of a secure password.', correct=4, chosen=5, rew=-1, eps=0.041
INFO:root:[AutoTrain] ep=637, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.041
INFO:root:[AutoTrain] ep=638, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=5, rew=-1, eps=0.041
INFO:root:[AutoTrain] ep=639, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=7, rew=-1, eps=0.040
INFO:root:[AutoTrain] ep=640, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.040
INFO:root:[AutoTrain] ep=641, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.040
INFO:root:[AutoTrain] ep=642, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.040
INFO:root:[AutoTrain] ep=643, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.040
INFO:root:[AutoTrain] ep=644, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.039
INFO:root:[AutoTrain] ep=645, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.039
INFO:root:[AutoTrain] ep=646, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.039
INFO:root:[AutoTrain] ep=647, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.039
INFO:root:[AutoTrain] ep=648, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.039
INFO:root:[AutoTrain] ep=649, question='What is the difference between a city and a country?', correct=4, chosen=5, rew=-1, eps=0.038
INFO:root:[AutoTrain] ep=650, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=1, rew=-1, eps=0.038
INFO:root:[AutoTrain] ep=651, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=1, rew=-1, eps=0.038
INFO:root:[AutoTrain] ep=652, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.038
INFO:root:[AutoTrain] ep=653, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.038
INFO:root:[AutoTrain] ep=654, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.038
INFO:root:[AutoTrain] ep=655, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.037
INFO:root:[AutoTrain] ep=656, question='What is the name of university in Hradec Kralove?', correct=2, chosen=0, rew=-1, eps=0.037
INFO:root:[AutoTrain] ep=657, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=5, rew=-1, eps=0.037
INFO:root:[AutoTrain] ep=658, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.037
INFO:root:[AutoTrain] ep=659, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.037
INFO:root:[AutoTrain] ep=660, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.036
INFO:root:[AutoTrain] ep=661, question='Give me an example of a secure password.', correct=4, chosen=1, rew=-1, eps=0.036
INFO:root:[AutoTrain] ep=662, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.036
INFO:root:[AutoTrain] ep=663, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.036
INFO:root:[AutoTrain] ep=664, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=1, rew=-1, eps=0.036
INFO:root:[AutoTrain] ep=665, question='UHK university location?', correct=2, chosen=2, rew=1, eps=0.035
INFO:root:[AutoTrain] ep=666, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.035
INFO:root:[AutoTrain] ep=667, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.035
INFO:root:[AutoTrain] ep=668, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.035
INFO:root:[AutoTrain] ep=669, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.035
INFO:root:[AutoTrain] ep=670, question='What is the capital of Poland?', correct=0, chosen=5, rew=-1, eps=0.035
INFO:root:[AutoTrain] ep=671, question='How many planets will be discovered in the future?', correct=11, chosen=2, rew=-1, eps=0.034
INFO:root:[AutoTrain] ep=672, question='When is New Year's Day celebrated?', correct=7, chosen=5, rew=-1, eps=0.034
INFO:root:[AutoTrain] ep=673, question='Explain the concept of gravity in simple terms.', correct=4, chosen=5, rew=-1, eps=0.034
INFO:root:[AutoTrain] ep=674, question='What are the main colors of the Polish flag?', correct=4, chosen=5, rew=-1, eps=0.034
INFO:root:[AutoTrain] ep=675, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.034
INFO:root:[AutoTrain] ep=676, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.034
INFO:root:[AutoTrain] ep=677, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=1, rew=-1, eps=0.033
INFO:root:[AutoTrain] ep=678, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.033
INFO:root:[AutoTrain] ep=679, question='How does a leap year work? ', correct=4, chosen=11, rew=-1, eps=0.033
INFO:root:[AutoTrain] ep=680, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.033
INFO:root:[AutoTrain] ep=681, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.033
INFO:root:[AutoTrain] ep=682, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.033
INFO:root:[AutoTrain] ep=683, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.032
INFO:root:[AutoTrain] ep=684, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.032
INFO:root:[AutoTrain] ep=685, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.032
INFO:root:[AutoTrain] ep=686, question='What is the capital of Poland?', correct=0, chosen=11, rew=-1, eps=0.032
INFO:root:[AutoTrain] ep=687, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=11, rew=-1, eps=0.032
INFO:root:[AutoTrain] ep=688, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=1, rew=-1, eps=0.032
INFO:root:[AutoTrain] ep=689, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.031
INFO:root:[AutoTrain] ep=690, question='Capitol of Poland?', correct=0, chosen=11, rew=-1, eps=0.031
INFO:root:[AutoTrain] ep=691, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=7, rew=-1, eps=0.031
INFO:root:[AutoTrain] ep=692, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.031
INFO:root:[AutoTrain] ep=693, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.031
INFO:root:[AutoTrain] ep=694, question='What is the capital of Poland?', correct=0, chosen=11, rew=-1, eps=0.031
INFO:root:[AutoTrain] ep=695, question='What is the capital of Poland?', correct=0, chosen=7, rew=-1, eps=0.031
INFO:root:[AutoTrain] ep=696, question='When is New Year’s Day celebrated?', correct=7, chosen=7, rew=1, eps=0.030
INFO:root:[AutoTrain] ep=697, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.030
INFO:root:[AutoTrain] ep=698, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=7, rew=-1, eps=0.030
INFO:root:[AutoTrain] ep=699, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.030
INFO:root:[AutoTrain] ep=700, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.030
INFO:root:[AutoTrain] ep=701, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.030
INFO:root:[AutoTrain] ep=702, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.029
INFO:root:[AutoTrain] ep=703, question='What are the main colors of the Polish flag?', correct=4, chosen=11, rew=-1, eps=0.029
INFO:root:[AutoTrain] ep=704, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=8, rew=-1, eps=0.029
INFO:root:[AutoTrain] ep=705, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.029
INFO:root:[AutoTrain] ep=706, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.029
INFO:root:[AutoTrain] ep=707, question='What is the capital of Poland?', correct=0, chosen=5, rew=-1, eps=0.029
INFO:root:[AutoTrain] ep=708, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.029
INFO:root:[AutoTrain] ep=709, question='How does a leap year work? ', correct=4, chosen=2, rew=-1, eps=0.028
INFO:root:[AutoTrain] ep=710, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.028
INFO:root:[AutoTrain] ep=711, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.028
INFO:root:[AutoTrain] ep=712, question='What is Poland's capital?', correct=0, chosen=11, rew=-1, eps=0.028
INFO:root:[AutoTrain] ep=713, question='Which language is spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.028
INFO:root:[AutoTrain] ep=714, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.028
INFO:root:[AutoTrain] ep=715, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.028
INFO:root:[AutoTrain] ep=716, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=5, rew=-1, eps=0.027
INFO:root:[AutoTrain] ep=717, question='Berlin is capital of which country?', correct=12, chosen=2, rew=-1, eps=0.027
INFO:root:[AutoTrain] ep=718, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.027
INFO:root:[AutoTrain] ep=719, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.027
INFO:root:[AutoTrain] ep=720, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.027
INFO:root:[AutoTrain] ep=721, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=2, rew=-1, eps=0.027
INFO:root:[AutoTrain] ep=722, question='Which country has Lady with an Ermine?', correct=8, chosen=3, rew=-1, eps=0.027
INFO:root:[AutoTrain] ep=723, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.027
INFO:root:[AutoTrain] ep=724, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.026
INFO:root:[AutoTrain] ep=725, question='Where is the capital city of Poland?', correct=0, chosen=9, rew=-1, eps=0.026
INFO:root:[AutoTrain] ep=726, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=1, rew=-1, eps=0.026
INFO:root:[AutoTrain] ep=727, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=0, rew=-1, eps=0.026
INFO:root:[AutoTrain] ep=728, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.026
INFO:root:[AutoTrain] ep=729, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.026
INFO:root:[AutoTrain] ep=730, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.026
INFO:root:[AutoTrain] ep=731, question='Give me an example of a secure password.', correct=4, chosen=1, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=732, question='Berlin is capital of which country?', correct=12, chosen=2, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=733, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=2, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=734, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.025
INFO:root:[AutoTrain] ep=735, question='What is the difference between a city and a country?', correct=4, chosen=6, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=736, question='Berlin is capital of which country?', correct=12, chosen=7, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=737, question='How many planets will be discovered in the future?', correct=11, chosen=2, rew=-1, eps=0.025
INFO:root:[AutoTrain] ep=738, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.025
INFO:root:[AutoTrain] ep=739, question='Name Poland' s capital city', correct=0, chosen=6, rew=-1, eps=0.024
INFO:root:[AutoTrain] ep=740, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.024
INFO:root:[AutoTrain] ep=741, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.024
INFO:root:[AutoTrain] ep=742, question='Berlin is capital of which country?', correct=12, chosen=7, rew=-1, eps=0.024
INFO:root:[AutoTrain] ep=743, question='What is my favorite color?', correct=11, chosen=11, rew=1, eps=0.024
INFO:root:[AutoTrain] ep=744, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.024
INFO:root:[AutoTrain] ep=745, question='What are the main colors of the Polish flag?', correct=4, chosen=7, rew=-1, eps=0.024
INFO:root:[AutoTrain] ep=746, question='What are the main colors of the Polish flag?', correct=4, chosen=7, rew=-1, eps=0.024
INFO:root:[AutoTrain] ep=747, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.024
INFO:root:[AutoTrain] ep=748, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=9, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=749, question='Which language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.023
INFO:root:[AutoTrain] ep=750, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=751, question='Explain the concept of gravity in simple terms.', correct=4, chosen=5, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=752, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=10, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=753, question='Name Poland' s capital city', correct=0, chosen=6, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=754, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=2, rew=-1, eps=0.023
INFO:root:[AutoTrain] ep=755, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.023
INFO:root:[AutoTrain] ep=756, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=3, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=757, question='Warsaw is the capital of what country?', correct=8, chosen=7, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=758, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.022
INFO:root:[AutoTrain] ep=759, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.022
INFO:root:[AutoTrain] ep=760, question='How does a leap year work? ', correct=4, chosen=2, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=761, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=2, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=762, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.022
INFO:root:[AutoTrain] ep=763, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=764, question='Lady with Ermine location?', correct=8, chosen=1, rew=-1, eps=0.022
INFO:root:[AutoTrain] ep=765, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=0, rew=-1, eps=0.022
